time,polarity
2022-02-01,-0.13333333333333333
2022-02-02,-0.49032258064516127
2022-02-03,-0.39
2022-02-04,-0.3431372549019608
2022-02-05,-0.3522727272727273
2022-02-06,-0.3431372549019608
2022-02-07,-0.35
2022-02-08,-0.15294117647058825
2022-02-09,-0.20353982300884957
2022-02-10,-0.37142857142857144
2022-02-11,-0.5
2022-02-12,-0.5
2022-02-13,0.0
2022-02-14,-0.25
2022-02-15,0.3333333333333333
2022-02-16,-0.5
2022-02-17,0.0
2022-02-18,0.0
2022-02-19,1.0
2022-02-20,0.0
2022-02-21,-0.5
2022-02-22,-0.6666666666666666
2022-02-23,-0.5
2022-02-24,-0.5
2022-02-25,-0.05970149253731343
2022-02-26,-0.21649484536082475
2022-02-27,-0.1386861313868613
2022-02-28,-0.045454545454545456
2022-03-01,-0.29577464788732394
2022-03-02,0.05
2022-03-03,-0.15
2022-03-04,-0.12307692307692308
2022-03-05,-0.08333333333333333
2022-03-06,-0.14285714285714285
2022-03-07,-0.11235955056179775
2022-03-08,-0.2871287128712871
2022-03-09,-0.37554585152838427
2022-03-10,-0.36363636363636365
2022-03-11,-0.2037735849056604
2022-03-12,-0.36
2022-03-13,-0.4713375796178344
2022-03-14,-0.2469879518072289
2022-03-15,-0.2931937172774869
2022-03-16,-0.06451612903225806
2022-03-17,-0.28193832599118945
2022-03-18,-0.25555555555555554
2022-03-19,-0.1590909090909091
2022-03-20,-0.13636363636363635
2022-03-21,-0.31213872832369943
2022-03-22,-0.3575418994413408
2022-03-23,-0.3467741935483871
2022-03-24,-0.48031496062992124
2022-03-25,-0.6428571428571429
2022-03-26,0.0
2022-03-27,-0.5
