time,polarity
2022-08-20,-1.651082641163908
2022-08-21,-1.5681760500221464
2022-08-22,-2.938226870874149
2022-08-23,0.27572232542430675
2022-08-24,-0.26704154395058555
2022-08-25,0.19224312552045075
2022-08-26,0.20367997140891791
2022-08-27,0.935682265976964
2022-08-28,1.2326655566921256
2022-08-29,0.9822003307175176
2022-08-30,0.8646136377895516
2022-08-31,0.271367749495712
2022-09-01,0.22928636087601748
2022-09-02,1.7154403837661658
2022-09-03,1.4769203262030344
2022-09-04,-0.11782247412244293
2022-09-05,0.7509462343109478
2022-09-06,0.10030506981238325
2022-09-07,-0.08074941329557532
2022-09-08,0.037210325699003774
2022-09-09,0.3346201865809631
2022-09-10,-0.4386329212777143
2022-09-11,-1.2030520728725707
2022-09-12,-0.4278880737653366
2022-09-13,0.33694040535380104
2022-09-14,-0.5829208735867836
2022-09-15,0.20481335253300031
2022-09-16,0.6130464393215207
2022-09-17,-1.482111112551175
2022-09-18,-1.0360936730648587
2022-09-19,0.3596785493276133
2022-09-20,-0.4768458000247408
2022-09-21,0.09014835490632721
2022-09-22,0.7488362920925303
2022-09-23,1.2743087895803449
2022-09-24,1.246466164306289
2022-09-25,-0.882294556000612
2022-09-26,-1.9129391036339327
2022-09-27,0.41814806240313035
2022-09-28,2.0526367233778124
2022-09-29,1.5875383239134722
2022-09-30,-0.028066642646868444
