time,polarity
2026-04-01 00:00:00,-0.39473684210526316
2026-04-01 12:00:00,-0.5584677419354839
2026-04-02 00:00:00,-0.5193370165745856
2026-04-02 12:00:00,-0.6434782608695652
2026-04-03 00:00:00,-0.5180722891566265
2026-04-03 12:00:00,-0.6313465783664459
2026-04-04 00:00:00,-0.7387387387387387
2026-04-04 12:00:00,-0.47391304347826085
2026-04-05 00:00:00,-0.45
2026-04-05 12:00:00,-0.5254237288135594
2026-04-06 00:00:00,-0.5869565217391305
2026-04-06 12:00:00,-0.6401384083044983
2026-04-07 00:00:00,-0.6269430051813472
2026-04-07 12:00:00,-0.6078431372549019
2026-04-08 00:00:00,-0.6811594202898551
2026-04-08 12:00:00,-0.6694029850746268
2026-04-09 00:00:00,-0.7204116638078902
2026-04-09 12:00:00,-0.6838810641627543
2026-04-10 00:00:00,-0.6176470588235294
2026-04-10 12:00:00,-0.5426470588235294
2026-04-11 00:00:00,-0.6526946107784432
2026-04-11 12:00:00,-0.5854545454545454
2026-04-12 00:00:00,-0.5185185185185185
2026-04-12 12:00:00,-0.5148936170212766
2026-04-13 00:00:00,-0.625
2026-04-13 12:00:00,-0.5980392156862745
2026-04-14 00:00:00,-0.5634920634920635
2026-04-14 12:00:00,-0.6222596964586846
2026-04-15 00:00:00,-0.5145631067961165
2026-04-15 12:00:00,-0.5045592705167173
2026-04-16 00:00:00,-0.5695364238410596
2026-04-16 12:00:00,-0.5714285714285714
2026-04-17 00:00:00,-0.5384615384615384
2026-04-17 12:00:00,-0.6056910569105691
2026-04-18 00:00:00,-0.4444444444444444
2026-04-18 12:00:00,-0.64
2026-04-19 00:00:00,-0.8461538461538461
2026-04-19 12:00:00,-0.5555555555555556
2026-04-20 00:00:00,-0.9
2026-04-20 12:00:00,-0.7022900763358778
2026-04-21 00:00:00,-0.7288135593220338
2026-04-21 12:00:00,-0.5698924731182796
2026-04-22 00:00:00,-0.8235294117647058
2026-04-22 12:00:00,-0.6952380952380952
2026-04-23 00:00:00,-0.625
2026-04-23 12:00:00,-0.5233644859813084
2026-04-24 00:00:00,-0.3125
2026-04-24 12:00:00,-0.546875
2026-04-25 00:00:00,-0.6
2026-04-25 12:00:00,-0.5504587155963303
2026-04-26 00:00:00,-0.8333333333333334
2026-04-26 12:00:00,-0.6483516483516484
2026-04-27 00:00:00,-0.5454545454545454
2026-04-27 12:00:00,-0.49166666666666664
2026-04-28 00:00:00,-0.6666666666666666
2026-04-28 12:00:00,-0.5392156862745098
