time,polarity
2026-02-25 00:00:00,0.16666666666666666
2026-02-25 12:00:00,-0.06358381502890173
2026-02-26 00:00:00,-0.5454545454545454
2026-02-26 12:00:00,0.07878787878787878
2026-02-27 00:00:00,-0.4
2026-02-27 12:00:00,-0.06526806526806526
2026-02-28 00:00:00,-0.4462809917355372
2026-02-28 12:00:00,-0.1780821917808219
2026-03-01 00:00:00,-0.4166666666666667
2026-03-01 12:00:00,0.6227544910179641
2026-03-02 00:00:00,0.44761904761904764
2026-03-02 12:00:00,0.02564102564102564
2026-03-03 00:00:00,0.10416666666666667
2026-03-03 12:00:00,0.05194805194805195
2026-03-04 00:00:00,-0.6666666666666666
2026-03-04 12:00:00,0.3333333333333333
2026-03-05 00:00:00,-0.25
2026-03-05 12:00:00,0.5652173913043478
2026-03-06 00:00:00,0.24390243902439024
2026-03-06 12:00:00,0.20689655172413793
2026-03-07 00:00:00,0.12244897959183673
2026-03-07 12:00:00,0.15384615384615385
2026-03-08 00:00:00,0.12
2026-03-08 12:00:00,0.45714285714285713
2026-03-09 00:00:00,0.5057471264367817
2026-03-09 12:00:00,0.5
2026-03-10 00:00:00,0.4666666666666667
2026-03-10 12:00:00,0.5769230769230769
2026-03-11 00:00:00,0.4090909090909091
2026-03-11 12:00:00,0.2608695652173913
2026-03-12 00:00:00,0.5
2026-03-12 12:00:00,0.5
2026-03-13 00:00:00,0.0
2026-03-13 12:00:00,0.5
2026-03-14 00:00:00,0.11764705882352941
2026-03-14 12:00:00,0.4166666666666667
