time,polarity
2025-01-01 00:00:00,0.1698953466646955
2025-01-01 06:00:00,
2025-01-01 12:00:00,0.1698953466646955
2025-01-01 18:00:00,0.1698953466646955
2025-01-02 00:00:00,0.1698953466646955
2025-01-02 06:00:00,
2025-01-02 12:00:00,0.1698953466646955
2025-01-02 18:00:00,2.411377587031721
2025-01-03 00:00:00,0.1698953466646955
2025-01-03 06:00:00,
2025-01-03 12:00:00,
2025-01-03 18:00:00,0.1698953466646955
2025-01-04 00:00:00,
2025-01-04 06:00:00,0.9170560934537039
2025-01-04 12:00:00,0.1698953466646955
2025-01-04 18:00:00,
2025-01-05 00:00:00,1.2906364668482082
2025-01-05 06:00:00,0.1698953466646955
2025-01-05 12:00:00,
2025-01-05 18:00:00,-0.5772654001243129
2025-01-06 00:00:00,
2025-01-06 06:00:00,2.411377587031721
2025-01-06 12:00:00,0.1698953466646955
2025-01-06 18:00:00,0.1698953466646955
2025-01-07 00:00:00,-1.1376359602160693
2025-01-07 06:00:00,-0.8807994535073477
2025-01-07 12:00:00,-0.9188245986564312
2025-01-07 18:00:00,-0.7439397205618611
2025-01-08 00:00:00,-0.6651666644524317
2025-01-08 06:00:00,-1.3244261469133214
2025-01-08 12:00:00,0.810318843912417
2025-01-08 18:00:00,-1.2310310535646953
2025-01-09 00:00:00,-0.3904752134270609
2025-01-09 06:00:00,
2025-01-09 12:00:00,0.1698953466646955
2025-01-09 18:00:00,0.1698953466646955
2025-01-10 00:00:00,0.1698953466646955
2025-01-10 06:00:00,0.1698953466646955
2025-01-10 12:00:00,0.1698953466646955
2025-01-10 18:00:00,-1.5112163336105735
2025-01-11 00:00:00,-0.3904752134270609
2025-01-11 06:00:00,
2025-01-11 12:00:00,
2025-01-11 18:00:00,0.1698953466646955
2025-01-12 00:00:00,
2025-01-12 06:00:00,
2025-01-12 12:00:00,-2.07158689370233
2025-01-12 18:00:00,-0.3904752134270609
2025-01-13 00:00:00,0.1698953466646955
2025-01-13 06:00:00,0.1698953466646955
2025-01-13 12:00:00,0.1698953466646955
2025-01-13 18:00:00,2.411377587031721
2025-01-14 00:00:00,0.1698953466646955
2025-01-14 06:00:00,
2025-01-14 12:00:00,2.411377587031721
2025-01-14 18:00:00,0.1698953466646955
2025-01-15 00:00:00,-2.07158689370233
2025-01-15 06:00:00,0.1698953466646955
2025-01-15 12:00:00,2.411377587031721
2025-01-15 18:00:00,-0.5772654001243129
2025-01-16 00:00:00,-0.47052815058302605
2025-01-16 06:00:00,
2025-01-16 12:00:00,0.1698953466646955
2025-01-16 18:00:00,0.1698953466646955
2025-01-17 00:00:00,0.1698953466646955
2025-01-17 06:00:00,0.1698953466646955
2025-01-17 12:00:00,0.1698953466646955
2025-01-17 18:00:00,1.0664882428115057
2025-01-18 00:00:00,-2.07158689370233
2025-01-18 06:00:00,-2.07158689370233
2025-01-18 12:00:00,
2025-01-18 18:00:00,0.1698953466646955
2025-01-19 00:00:00,0.1698953466646955
2025-01-19 06:00:00,
2025-01-19 12:00:00,0.1698953466646955
2025-01-19 18:00:00,2.411377587031721
2025-01-20 00:00:00,0.1698953466646955
2025-01-20 06:00:00,-2.07158689370233
2025-01-20 12:00:00,
2025-01-20 18:00:00,0.1698953466646955
2025-01-21 00:00:00,-0.3904752134270609
2025-01-21 06:00:00,2.411377587031721
2025-01-21 12:00:00,0.34501114669336935
2025-01-21 18:00:00,0.3128926187774244
2025-01-22 00:00:00,-0.19558193710494667
2025-01-22 06:00:00,-0.1918877517805086
2025-01-22 12:00:00,-0.2424460712004034
2025-01-22 18:00:00,-0.3306643785506853
2025-01-23 00:00:00,-0.24347816666213273
2025-01-23 06:00:00,-0.08843150727831275
2025-01-23 12:00:00,-0.35456133215973573
2025-01-23 18:00:00,-0.2358209728282607
2025-01-24 00:00:00,-0.19069092678565203
2025-01-24 06:00:00,-0.21082350520231516
2025-01-24 12:00:00,-0.30036537461833623
2025-01-24 18:00:00,-0.37366409662430816
2025-01-25 00:00:00,-0.28527154505734414
2025-01-25 06:00:00,0.07327973285577198
2025-01-25 12:00:00,-0.18821128345311333
2025-01-25 18:00:00,-0.09040581673276553
2025-01-26 00:00:00,-0.05709019666361087
2025-01-26 06:00:00,-0.18233757682155136
2025-01-26 12:00:00,0.093481179379456
2025-01-26 18:00:00,0.0038596251560269602
2025-01-27 00:00:00,0.1698953466646955
2025-01-27 06:00:00,0.1698953466646955
2025-01-27 12:00:00,-0.2784011014087096
2025-01-27 18:00:00,-0.31418063012818326
2025-01-28 00:00:00,-0.2214745683200232
2025-01-28 06:00:00,-0.5948456529899367
2025-01-28 12:00:00,-0.490752050496112
2025-01-28 18:00:00,0.08531111117914737
