time,polarity
2022-01-01 00:00:00,1.2892006586806837
2022-01-01 06:00:00,0.5369085458783643
2022-01-01 12:00:00,0.5369085458783643
2022-01-01 18:00:00,1.6653467150818437
2022-01-02 00:00:00,
2022-01-02 06:00:00,
2022-01-02 12:00:00,
2022-01-02 18:00:00,
2022-01-03 00:00:00,
2022-01-03 06:00:00,
2022-01-03 12:00:00,0.5369085458783643
2022-01-03 18:00:00,
2022-01-04 00:00:00,
2022-01-04 06:00:00,
2022-01-04 12:00:00,-0.5915296233251149
2022-01-04 18:00:00,-0.5915296233251149
2022-01-05 00:00:00,-0.21538356692395516
2022-01-05 06:00:00,-0.2837737589968934
2022-01-05 12:00:00,-0.5463920965569757
2022-01-05 18:00:00,-0.5915296233251149
2022-01-06 00:00:00,-0.3094200810242452
2022-01-06 06:00:00,-0.752735076068469
2022-01-06 12:00:00,0.08553327819697258
2022-01-06 18:00:00,-0.43032417058176076
2022-01-07 00:00:00,0.5369085458783643
2022-01-07 06:00:00,-1.7199677925285943
2022-01-07 12:00:00,2.793784884285323
2022-01-07 18:00:00,-0.5915296233251149
2022-01-08 00:00:00,
2022-01-08 06:00:00,-1.7199677925285943
2022-01-08 12:00:00,
2022-01-08 18:00:00,-1.7199677925285943
2022-01-09 00:00:00,
2022-01-09 06:00:00,
2022-01-09 12:00:00,
2022-01-09 18:00:00,-0.027310538723375327
2022-01-10 00:00:00,0.5369085458783643
2022-01-10 06:00:00,-1.7199677925285943
2022-01-10 12:00:00,-0.8172172571658107
2022-01-10 18:00:00,-0.03756906753431599
2022-01-11 00:00:00,
2022-01-11 06:00:00,0.5369085458783643
2022-01-11 12:00:00,-1.7199677925285943
2022-01-11 18:00:00,0.2308914152469123
2022-01-12 00:00:00,0.5369085458783643
2022-01-12 06:00:00,
2022-01-12 12:00:00,-0.5915296233251149
2022-01-12 18:00:00,-0.36584198948441915
2022-01-13 00:00:00,1.2892006586806837
2022-01-13 06:00:00,-0.5915296233251149
2022-01-13 12:00:00,-0.7169116421255016
2022-01-13 18:00:00,0.20929746449670902
2022-01-14 00:00:00,
2022-01-14 06:00:00,
2022-01-14 12:00:00,0.7249815740789443
2022-01-14 18:00:00,0.27649973760063834
2022-01-15 00:00:00,0.5369085458783643
2022-01-15 06:00:00,-0.5915296233251149
2022-01-15 12:00:00,-0.21538356692395516
2022-01-15 18:00:00,-0.10791326509505239
2022-01-16 00:00:00,-1.2685925248472025
2022-01-16 06:00:00,-0.43032417058176076
2022-01-16 12:00:00,-0.752735076068469
2022-01-16 18:00:00,0.5369085458783643
2022-01-17 00:00:00,
2022-01-17 06:00:00,
2022-01-17 12:00:00,1.6653467150818437
2022-01-17 18:00:00,0.5369085458783643
2022-01-18 00:00:00,0.5369085458783643
2022-01-18 06:00:00,
2022-01-18 12:00:00,0.5369085458783643
2022-01-18 18:00:00,-1.7199677925285943
2022-01-19 00:00:00,
2022-01-19 06:00:00,0.1607624894772046
2022-01-19 12:00:00,-1.7199677925285943
2022-01-19 18:00:00,-0.5915296233251149
2022-01-20 00:00:00,
2022-01-20 06:00:00,0.5369085458783643
2022-01-20 12:00:00,1.101127630480104
2022-01-20 18:00:00,0.5369085458783643
2022-01-21 00:00:00,0.5369085458783643
2022-01-21 06:00:00,-0.16836530987381024
2022-01-21 12:00:00,-0.10183004046322772
2022-01-21 18:00:00,0.3864501233179004
2022-01-22 00:00:00,-0.21538356692395516
2022-01-22 06:00:00,0.2547990035774945
2022-01-22 12:00:00,0.11374423242705958
2022-01-22 18:00:00,-0.13405468986424504
2022-01-23 00:00:00,-1.0429048910065066
2022-01-23 06:00:00,0.035380470676817995
2022-01-23 12:00:00,-0.6190525055008096
2022-01-23 18:00:00,-0.36584198948441915
2022-01-24 00:00:00,0.5369085458783643
2022-01-24 06:00:00,-0.2837737589968934
2022-01-24 12:00:00,-0.15751494286223836
2022-01-24 18:00:00,0.2256152578222321
2022-01-25 00:00:00,-0.43032417058176076
2022-01-25 06:00:00,0.21449764039165597
2022-01-25 12:00:00,-0.25299817256407114
2022-01-25 18:00:00,0.6605730027773759
2022-01-26 00:00:00,-0.027310538723375327
2022-01-26 06:00:00,-0.5915296233251149
2022-01-26 12:00:00,0.4201735628573148
2022-01-26 18:00:00,-0.010212990705140809
2022-01-27 00:00:00,-0.027310538723375327
2022-01-27 06:00:00,-0.3094200810242452
2022-01-27 12:00:00,0.8895454737544517
2022-01-27 18:00:00,0.2713936825363692
2022-01-28 00:00:00,
2022-01-28 06:00:00,1.6653467150818437
2022-01-28 12:00:00,0.5369085458783643
2022-01-28 18:00:00,0.988283813559756
2022-01-29 00:00:00,0.5369085458783643
2022-01-29 06:00:00,1.6653467150818437
2022-01-29 12:00:00,0.5369085458783643
2022-01-29 18:00:00,-1.7199677925285943
2022-01-30 00:00:00,0.5369085458783643
2022-01-30 06:00:00,1.6653467150818437
2022-01-30 12:00:00,0.5369085458783643
2022-01-30 18:00:00,
2022-01-31 00:00:00,
2022-01-31 06:00:00,
2022-01-31 12:00:00,0.5369085458783643
