time,polarity
2024-05-05,1.442910843137861
2024-05-06,
2024-05-07,
2024-05-08,-0.36072771078446525
2024-05-09,
2024-05-10,0.2834289156163656
2024-05-11,-0.87605301190513
2024-05-12,-1.8036385539223263
2024-05-13,-0.87605301190513
2024-05-14,-0.87605301190513
2024-05-15,0.2834289156163656
2024-05-16,1.442910843137861
2024-05-17,-0.87605301190513
2024-05-18,
2024-05-19,0.2834289156163656
2024-05-20,
2024-05-21,-0.87605301190513
2024-05-22,
2024-05-23,-0.5447724611847027
2024-05-24,1.442910843137861
2024-05-25,-0.29631204814438217
2024-05-26,1.442910843137861
2024-05-27,-0.29631204814438217
2024-05-28,-0.87605301190513
