time,count
2026-05-20 00:00:00,-0.39802394298709687
2026-05-21 00:00:00,2.125406609546643
2026-05-22 00:00:00,3.4811627759700494
2026-05-23 00:00:00,-0.17075845844213275
2026-05-24 00:00:00,-0.24912586690591348
2026-05-25 00:00:00,0.23675206556952702
2026-05-26 00:00:00,-0.06104408659283973
2026-05-27 00:00:00,-0.413697424679853
2026-05-28 00:00:00,
2026-05-29 00:00:00,-0.39802394298709687
2026-05-30 00:00:00,-0.4215341655262311
2026-05-31 00:00:00,
2026-06-01 00:00:00,
2026-06-02 00:00:00,
2026-06-03 00:00:00,
2026-06-04 00:00:00,-0.40586068383347496
2026-06-05 00:00:00,-0.40586068383347496
2026-06-06 00:00:00,-0.4215341655262311
2026-06-07 00:00:00,-0.39802394298709687
2026-06-08 00:00:00,-0.4215341655262311
2026-06-09 00:00:00,
2026-06-10 00:00:00,
2026-06-11 00:00:00,
2026-06-12 00:00:00,
2026-06-13 00:00:00,
2026-06-14 00:00:00,
2026-06-15 00:00:00,
2026-06-16 00:00:00,
